mayesh_product_id,mayesh_product_name,ibf_product_id,ibf_product_name,similarity_score
513119,Rose Pink Mondial Light Pink,452eeb34-2851-4dd6-82ae-a37402468c65,Roses Mondial Light Pink,0.946
563647,Rose Pink Mondial Light Pink,452eeb34-2851-4dd6-82ae-a37402468c65,Roses Mondial Light Pink,0.946
491378,Solidago Golden Glory Yellow,3222f59a-466c-47b4-a143-cc904fdd5861,Aster Solidago Golden Glory Yellow,0.946
3653597,Spray Rose Elba Light Pink,532abc20-d821-40cb-8e46-14855bd0c514,Spray Roses Elba Pink,0.946
490006,Wax Flower Purple,f06664c3-09de-4ad9-9cbe-9a51ae7d43a7,Waxflower Purple,0.946
1819182,Rose Country Blues Lavender,2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,Garden Roses Country Blues Lavender,0.945
2113281,Rose Country Blues Lavender,2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,Garden Roses Country Blues Lavender,0.945
484751,Carnation Pink Fancy,099afe34-5d77-4e3d-ad1b-9de715fb92cd,Carnation Pink,0.943
485202,Hydrangea Mini Green Small,c0fec9c6-6759-4451-bf4e-8b13b3312bf0,Hydrangea Mini Green,0.943
485586,Rose Orange,64bec08c-0a46-4da1-8492-5a0cb90ecc98,Roses Orange,0.943
485588,Rose Orange,64bec08c-0a46-4da1-8492-5a0cb90ecc98,Roses Orange,0.943
485590,Rose Orange,64bec08c-0a46-4da1-8492-5a0cb90ecc98,Roses Orange,0.943
485627,Rose Yellow,5ee68b19-6916-4dd3-8def-841747402a06,Roses Yellow,0.943
485628,Rose Yellow,5ee68b19-6916-4dd3-8def-841747402a06,Roses Yellow,0.943
485629,Rose Yellow,5ee68b19-6916-4dd3-8def-841747402a06,Roses Yellow,0.943
484262,Calla Lily Mini Yellow,d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,Mini Calla Yellow,0.942
484263,Calla Lily Mini Yellow,d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,Mini Calla Yellow,0.942
484264,Calla Lily Mini Yellow,d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,Mini Calla Yellow,0.942
500196,Dianthus Solomio Imre Hot Pink,6b033c32-432c-4386-93a5-d24881bafa91,Dianthus Solomio Imre Pink,0.942
485392,Mini Carnation Green,723744d1-75d6-4326-bb8a-a9e0da2753e8,Mini Carnation Lime Lime Green,0.942
627861,Pittosporum Variegated,bb8a5ea7-0d38-4fa2-ad1c-cb9b2c83f43b,Garlands Pittosporum Variegated Variegated,0.942
627861,Pittosporum Variegated,bb8a5ea7-0d38-4fa2-ad1c-cb9b2c83f43b,Garlands Pittosporum Variegated Variegated,0.942
484192,Calla Lily Mini Burgundy,c97b9f96-1e84-4d4e-b706-b025a80ea4c8,Mini Calla Burgundy,0.941
484193,Calla Lily Mini Burgundy,c97b9f96-1e84-4d4e-b706-b025a80ea4c8,Mini Calla Burgundy,0.941
490077,Hydrangea Mini Dark Green Small,1fa1ecea-329d-4f19-8735-9d76b64075f7,Hydrangea Dark Mini Green,0.941
485271,Hypericum Pink,20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,Hypericum Magical Pink,0.941
485271,Hypericum Pink,20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,Hypericum Magical Pink,0.941
485272,Hypericum Pink,20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,Hypericum Magical Pink,0.941
485272,Hypericum Pink,20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,Hypericum Magical Pink,0.941
485273,Hypericum Pink,20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,Hypericum Magical Pink,0.941
565903,Ranunculus Purple,b0bd8bc7-97ce-4a47-b5df-d7ff424c815a,Ranunculus Pon Purple,0.941
1008696,Rose Country Home Peach,20931a27-307b-4ad2-bc71-f0f441d197ff,Garden Roses Country Home Peach,0.941
1008697,Rose Country Home Peach,20931a27-307b-4ad2-bc71-f0f441d197ff,Garden Roses Country Home Peach,0.941
487349,Rose Proud White,3d09da30-61c4-45f5-a4a8-34b938dfedcd,Roses Proud White,0.941
487350,Rose Proud White,3d09da30-61c4-45f5-a4a8-34b938dfedcd,Roses Proud White,0.941
484715,Carnation Burgundy Fancy,42cd2b3f-3968-4c31-a5a3-ad6a9fca0601,Carnation Burgundy,0.94
490005,Wax Flower Pink,c521c8eb-efc0-462c-9ab2-87975ad2f6dd,Waxflower Pink,0.94
1054883,Calla Lily Mini Pink Jewel Dark Pink,476490c0-19a7-4901-8b30-500f73453b41,Mini Calla Jewel Dark Pink,0.939
489146,Spray Rose Viviane White,6b6e9281-7110-46a0-ba46-c3141ed4207e,Spray Roses Viviana White,0.939
484241,Calla Lily Mini Pink,579a70c9-95ed-495e-a213-1dfeb34cc7b5,Mini Calla Pink,0.938
486808,Rose Jessica Light Pink,a90fde40-7628-4f90-9162-e709acf0bdca,Roses Jessica Light Pink,0.938
486809,Rose Jessica Light Pink,a90fde40-7628-4f90-9162-e709acf0bdca,Roses Jessica Light Pink,0.938
486810,Rose Jessica Light Pink,a90fde40-7628-4f90-9162-e709acf0bdca,Roses Jessica Light Pink,0.938
3111261,Anemone Mistral Grape Purple,1cd5c890-30fb-4099-ace4-35bcf4695cea,Anemone Mistral Plus Purple,0.937
490061,Dusty Miller Large Leaf Silver,3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,Dusty Miller Flat Leaf Silver,0.937
490061,Dusty Miller Large Leaf Silver,3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,Dusty Miller Flat Leaf Silver,0.937
490206,Dusty Miller Large Leaf Silver,3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,Dusty Miller Flat Leaf Silver,0.937
490206,Dusty Miller Large Leaf Silver,3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,Dusty Miller Flat Leaf Silver,0.937
485065,Gypsophila Mirabella White,ff9e22ee-97e7-445a-a62e-74a4a29a801a,Gypsophilia Mirabella White,0.937
490707,Lily Asiatic Light Pink,c81473ca-121a-4b7f-b303-09870942635a,Lilies Oriental Light Pink,0.937
488246,Rose Garden Juliet Peach,c5866dfc-e0bb-4dda-ab04-ab1eba9a8e76,Garden Roses Juliet Peach,0.937
488247,Rose Garden Juliet Peach,c5866dfc-e0bb-4dda-ab04-ab1eba9a8e76,Garden Roses Juliet Peach,0.937
486604,Rose Hermosa Pink,b38833fc-ce8d-491b-8706-d06b7b06ed45,Roses Hermosa Light Pink,0.937
486605,Rose Hermosa Pink,b38833fc-ce8d-491b-8706-d06b7b06ed45,Roses Hermosa Light Pink,0.937
486606,Rose Hermosa Pink,b38833fc-ce8d-491b-8706-d06b7b06ed45,Roses Hermosa Light Pink,0.937
2072066,Rose Luciano Light Pink,2914bb57-34d9-4d5b-8846-b4ba1582ed40,Roses Luciano Light Pink,0.937
2026098,Rose Luciano Light Pink,2914bb57-34d9-4d5b-8846-b4ba1582ed40,Roses Luciano Light Pink,0.937
2111738,Rose Luciano Light Pink,2914bb57-34d9-4d5b-8846-b4ba1582ed40,Roses Luciano Light Pink,0.937
487168,Rose Ocean Song Light Lavender,af36097d-db97-4b3d-91b3-c313eb60ad20,Roses Ocean Song Lavender,0.937
487169,Rose Ocean Song Light Lavender,af36097d-db97-4b3d-91b3-c313eb60ad20,Roses Ocean Song Lavender,0.937
487170,Rose Ocean Song Light Lavender,af36097d-db97-4b3d-91b3-c313eb60ad20,Roses Ocean Song Lavender,0.937
714490,Helleborus Orientalis Double Ellen White,662d56ba-b571-4f82-ae21-c88b9eeb04fb,Helleborus Double Ellen White,0.936
485988,Rose Carousel Pink/White,a6da0367-b8d1-4c13-b3d5-ef68b6480913,Roses Carousel Pink,0.936
485989,Rose Carousel Pink/White,a6da0367-b8d1-4c13-b3d5-ef68b6480913,Roses Carousel Pink,0.936
486366,Rose Explorer Red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,Roses Explorer Red,0.936
486367,Rose Explorer Red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,Roses Explorer Red,0.936
486368,Rose Explorer Red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,Roses Explorer Red,0.936
486369,Rose Explorer Red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,Roses Explorer Red,0.936
486704,Rose Hot Merengue Red/Yellow,252ae648-95df-4d73-ae61-df3307d14f9c,Roses Hot Merengue Yellow,0.936
486705,Rose Hot Merengue Red/Yellow,252ae648-95df-4d73-ae61-df3307d14f9c,Roses Hot Merengue Yellow,0.936
486706,Rose Hot Merengue Red/Yellow,252ae648-95df-4d73-ae61-df3307d14f9c,Roses Hot Merengue Yellow,0.936
489033,Spray Rose Rubicon Dark Red,896abed4-5b18-49f5-b1fd-6f679c044a87,Spray Roses Rubicon Red,0.936
490521,Delphinium Volkerfrieden Dark Blue,de8df88b-9de8-4e0d-bbad-e058e412a9b8,Delphinium Volkerfrieden Medium Blue,0.935
636942,Delphinium Volkerfrieden Dark Blue,de8df88b-9de8-4e0d-bbad-e058e412a9b8,Delphinium Volkerfrieden Medium Blue,0.935
484827,Carnation Farida Lavender Fancy,9543b07a-1958-4fb1-b397-d2d95adbd3e8,Carnation Farida Lavender,0.934
627846,Craspedia Billy Balls Yellow,283c2c55-dca0-4e66-8066-0e08586b8e27,Billy Balls Yellow,0.934
490622,Stock Lavender Select,b5bfd498-0086-4c2c-8901-6e605037465e,Stock Lavender,0.934
490007,Wax Flower White,5d79c163-42db-4b83-a400-5c4b92f87c1b,Waxflower White,0.934
490713,Lily Asiatic Yellow,fd255bcc-0237-404e-8021-0cc4befb83a9,Lilies Oriental Yellow,0.933
490713,Lily Asiatic Yellow,fd255bcc-0237-404e-8021-0cc4befb83a9,Lilies Oriental Yellow,0.933
513366,Anemone Blush,10f4a9a5-4b05-47b1-8c32-0ee8a250f3b9,Anemone Marianne Panda Blush,0.932
484032,Alstroemeria Nadya Red Fancy,faa86ca1-a561-450e-8a04-4a1d96a88b0d,Alstroemeria Nadya Red,0.931
513553,Delphinium Hybrid Lavender,60f59ad6-6440-4c70-91c2-53dd58a7dea1,Delphinium Hybrid Benarys Pacific Lavender,0.931
12851932,Delphinium Hybrid Lavender,60f59ad6-6440-4c70-91c2-53dd58a7dea1,Delphinium Hybrid Benarys Pacific Lavender,0.931
485712,Rose Amnesia Antique Lavender,c7aedaca-dac0-48fc-ad08-9945e33cbb7b,Roses Amnesia Lavender,0.931
485713,Rose Amnesia Antique Lavender,c7aedaca-dac0-48fc-ad08-9945e33cbb7b,Roses Amnesia Lavender,0.931
485714,Rose Amnesia Antique Lavender,c7aedaca-dac0-48fc-ad08-9945e33cbb7b,Roses Amnesia Lavender,0.931
486325,Rose Escimo White,d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,Roses Escimo White,0.931
486326,Rose Escimo White,d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,Roses Escimo White,0.931
486327,Rose Escimo White,d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,Roses Escimo White,0.931
3169162,Rose Phoenix Peach,b6eb66ea-0436-412f-a3c4-3a3933af8390,Garden Roses Phoenix Peach,0.931
3169174,Rose Phoenix Peach,b6eb66ea-0436-412f-a3c4-3a3933af8390,Garden Roses Phoenix Peach,0.931
490624,Stock Peach Select,1497f7fe-776d-4f1f-b891-dbb609a82ef5,Stock Peach,0.931
515897,Helleborus Purple,c2240ef4-1d81-4e34-8720-7bdd0f559694,Helleborus Lady Purple,0.93
488582,Rose Garden White Cloud White,15ef4ce5-4dd6-452b-b93b-37c8edffab46,Garden Roses Cloud White,0.93
487084,Rose Mohana Yellow,8e6c0188-339e-46b6-8cfb-981e2a20eab7,Roses Mohana Yellow,0.93
515896,Helleborus Pink,415cfa14-269f-454a-bcba-b63de71c8864,Helleborus Pennys Pink,0.929
1819632,Rose Hot Explorer Hot Pink,413482fe-8346-4bb3-96fe-3c039d24e137,Roses Hot Explorer Dark Pink,0.929
485132,Hydrangea Antique Green Large,1342e6d1-3312-435a-8874-1484354ef213,Hydrangea Antique Jumbo Green,0.928
490605,Lisianthus Purple,27c24034-82fe-42f6-ae20-6e86c3bf2d2b,Lisianthus Double Purple,0.928
509706,Stock Yellow Select,0e8851b0-ba33-4ca7-a9bb-e230832d409b,Stock Yellow,0.928
484860,Carnation Komachi Pink/White Fancy,c12fdaaf-a7ad-4b88-9489-f6912edf061f,Carnation Komachi Pink,0.927
5562482,Delphinium Hybrid White,057234ed-5f83-4586-a199-8cea8d7a1e0c,Delphinium Hybrid Benarys Pacific White,0.927
5562438,Delphinium Hybrid White,057234ed-5f83-4586-a199-8cea8d7a1e0c,Delphinium Hybrid Benarys Pacific White,0.927
488517,Rose Garden Tess Red,bcee72f7-9640-4088-b125-33573d679ef8,Garden Roses Tess Red,0.927
485657,Rose Akito White,6958ab90-871d-4d3e-be35-11a496e2118d,Roses Akito White,0.926
485658,Rose Akito White,6958ab90-871d-4d3e-be35-11a496e2118d,Roses Akito White,0.926
485659,Rose Akito White,6958ab90-871d-4d3e-be35-11a496e2118d,Roses Akito White,0.926
542869,Rose Fidji Orange/Peach,61b732dd-9dd7-4bae-ba44-ad8c97750442,Roses Fidji Peach,0.926
884744,Rose Garden Campanella Peach,fc3e7e0b-ab9f-41fa-9347-560c39bd171a,Garden Roses Campanella Peach,0.926
15185487,Spray Rose Be Nice Pink,84b24f96-cf34-476f-8ab4-5e117bf9af16,Spray Roses Eva Pink,0.926
513535,Campanula Lavender,9187fabe-8d7b-427f-b7fa-692ce4090dac,Campanula Champion Lavender,0.924
485603,Rose Pink,e571be69-18ac-41fb-ab74-d00edaadd4e0,Roses Pink,0.924
485604,Rose Pink,e571be69-18ac-41fb-ab74-d00edaadd4e0,Roses Pink,0.924
485605,Rose Pink,e571be69-18ac-41fb-ab74-d00edaadd4e0,Roses Pink,0.924
490626,Stock Purple Select,3e93f0c4-b325-4a21-ba3e-24062578698e,Stock Purple,0.924
1034329,Gypsophila Cosmic White,6f2147ec-7de7-42c7-98c6-9a642b7e42f3,Gypsophilia Cosmic White,0.923
884829,Rose Garden Piano Red,e65248ad-f61d-4870-9bd1-1e56657f7b5b,Garden Roses Piano Dark Red,0.923
486623,Rose High & Candy Pink/White,db23fdd2-db42-47a0-b857-bfb47448e98d,Roses High Candy Pink,0.922
486624,Rose High & Candy Pink/White,db23fdd2-db42-47a0-b857-bfb47448e98d,Roses High Candy Pink,0.922
486625,Rose High & Candy Pink/White,db23fdd2-db42-47a0-b857-bfb47448e98d,Roses High Candy Pink,0.922
485615,Rose Red,d5cffdd4-35fc-4059-9050-7b60329cb7a6,Roses Red,0.922
485616,Rose Red,d5cffdd4-35fc-4059-9050-7b60329cb7a6,Roses Red,0.922
485617,Rose Red,d5cffdd4-35fc-4059-9050-7b60329cb7a6,Roses Red,0.922
484771,Carnation Yellow Fancy,7d5112c6-516a-44b4-bcb6-e2e6331ca10f,Carnation Yellow,0.921
485204,Hydrangea Mojito Green Medium,4832798a-22f8-4b52-8860-d09eca7a6eab,Hydrangea Mojito Premium Green,0.921
485204,Hydrangea Mojito Green Medium,4832798a-22f8-4b52-8860-d09eca7a6eab,Hydrangea Mojito Premium Green,0.921
485111,Hydrangea Purple Large,dfe41c65-62d1-44db-8419-e6b9ed420e6a,Hydrangea Jumbo Purple,0.921
512626,Ming Fern Green,7eeb17e7-df8f-479c-aafb-56de5cf856a0,Fern Mingfern Green,0.921
512626,Ming Fern Green,7eeb17e7-df8f-479c-aafb-56de5cf856a0,Fern Mingfern Green,0.921
487458,Rose Rosita Vendela Pink,e7c66a8e-3d29-41dd-b7aa-65b4c966017b,Roses Rosita Vendela Light Pink,0.921
487459,Rose Rosita Vendela Pink,e7c66a8e-3d29-41dd-b7aa-65b4c966017b,Roses Rosita Vendela Light Pink,0.921
487460,Rose Rosita Vendela Pink,e7c66a8e-3d29-41dd-b7aa-65b4c966017b,Roses Rosita Vendela Light Pink,0.921
8700179,Rose Sunset Glory Orange,e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,Garden Roses Sunset Orange,0.921
8700180,Rose Sunset Glory Orange,e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,Garden Roses Sunset Orange,0.921
8700181,Rose Sunset Glory Orange,e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,Garden Roses Sunset Orange,0.921
8700199,Rose Tropic Versilia Peach,07771b3d-f024-4636-8b8d-6400a1525c17,Roses Versilia Peach,0.92
8700200,Rose Tropic Versilia Peach,07771b3d-f024-4636-8b8d-6400a1525c17,Roses Versilia Peach,0.92
8700201,Rose Tropic Versilia Peach,07771b3d-f024-4636-8b8d-6400a1525c17,Roses Versilia Peach,0.92
490710,Lily Asiatic Pink,c44855b1-970f-4833-9e74-cd91e334f0b6,Lilies Oriental Pink,0.919
490710,Lily Asiatic Pink,c44855b1-970f-4833-9e74-cd91e334f0b6,Lilies Oriental Pink,0.919
490712,Lily Asiatic White,ea06fe3d-fe18-447d-bd8b-5c8cd857316f,Lilies Oriental White,0.919
490712,Lily Asiatic White,ea06fe3d-fe18-447d-bd8b-5c8cd857316f,Lilies Oriental White,0.919
1222365,Rose Garden Princess Hitomi Light Pink Blush,04ae416e-dc35-4544-ba77-1c434c7afbcf,Garden Roses Princess Hitomi Light Pink,0.919
485064,Gypsophila Million Star White,d19f261a-68e4-4089-a8af-4e0cd7ade684,Gypsophilia Million Star White,0.918
485064,Gypsophila Million Star White,d19f261a-68e4-4089-a8af-4e0cd7ade684,Gypsophilia Million Star White,0.918
485064,Gypsophila Million Star White,d19f261a-68e4-4089-a8af-4e0cd7ade684,Gypsophilia Million Star White,0.918
485069,Gypsophila Xlence White,3b5d1e48-21f2-4563-9c58-e21996f2df0c,Gypsophilia Xlence White,0.918
485069,Gypsophila Xlence White,3b5d1e48-21f2-4563-9c58-e21996f2df0c,Gypsophilia Xlence White,0.918
485069,Gypsophila Xlence White,3b5d1e48-21f2-4563-9c58-e21996f2df0c,Gypsophilia Xlence White,0.918
884984,Spray Rose Porcelina Light Pink,280df846-6c14-4bd6-9d6e-17e6aeb48334,Spray Roses Bombastic Light Pink,0.918
489149,Spray Rose White Majolika Cream,f740603f-e493-4a07-a9e7-cc73c854215b,Spray Roses Majolika White,0.918
489151,Spray Rose White Majolika Cream,f740603f-e493-4a07-a9e7-cc73c854215b,Spray Roses Majolika White,0.918
489152,Spray Rose White Majolika Cream,f740603f-e493-4a07-a9e7-cc73c854215b,Spray Roses Majolika White,0.918
565855,Rose Menta Lavender,d5420a00-a786-4ae2-8443-95686eb428cb,Sweetheart Roses Menta Lavender,0.917
562014,Rose Menta Lavender,d5420a00-a786-4ae2-8443-95686eb428cb,Sweetheart Roses Menta Lavender,0.917
3556319,Rose Piacere Dark Lavender,d92a0b50-3d75-4bcf-96fc-08290a6b6674,Roses Piacere Lavender,0.917
3556320,Rose Piacere Dark Lavender,d92a0b50-3d75-4bcf-96fc-08290a6b6674,Roses Piacere Lavender,0.917
672562,Rose Saga Light Pink,6e359c0f-7d5d-4d6a-98e1-a5a0170c6602,Roses Saga Pink,0.917
490592,Leucadendron Safari Sunset Red,07cb304d-b1f1-4ee0-a7ba-c56300339054,Leucadendron Safari Sunset Brown Brown,0.915
490592,Leucadendron Safari Sunset Red,07cb304d-b1f1-4ee0-a7ba-c56300339054,Leucadendron Safari Sunset Brown Brown,0.915
490592,Leucadendron Safari Sunset Red,07cb304d-b1f1-4ee0-a7ba-c56300339054,Leucadendron Safari Sunset Brown Brown,0.915
488616,Solidago Yellow,68f17b17-2f71-48e6-af9c-8a4f5fe850e0,Aster Solidago Yellow,0.915
488616,Solidago Yellow,68f17b17-2f71-48e6-af9c-8a4f5fe850e0,Aster Solidago Yellow,0.915
484743,Carnation Orange Fancy,a1a3331a-c01c-4f0d-96b6-aafc9c1d6916,Carnation Orange,0.914
517626,Pod Scabiosa Brown,0edd276f-0ffa-4dfe-8e00-0f0f1107693c,Scabiosa Stellata Pods Brown Brown,0.914
1206728,Rose Bluez Red/White,13b0f1c3-d5c7-4900-bb2b-1bb2a30c5d8d,Roses Bluez Red,0.914
1206729,Rose Bluez Red/White,13b0f1c3-d5c7-4900-bb2b-1bb2a30c5d8d,Roses Bluez Red,0.914
490467,Rose Nina Orange,f5e624fd-f516-49c2-9ea7-b6f14f2a731d,Roses Nina Dark Orange,0.914
490468,Rose Nina Orange,f5e624fd-f516-49c2-9ea7-b6f14f2a731d,Roses Nina Dark Orange,0.914
487803,Rose Tycoon Light Orange,1cab886b-833d-4c92-8dcd-7987964b87ce,Roses Tycoon Orange,0.913
487804,Rose Tycoon Light Orange,1cab886b-833d-4c92-8dcd-7987964b87ce,Roses Tycoon Orange,0.913
489343,Trachelium Blue,bb081fb0-c189-4097-83a7-5ec2994aed23,Trachelium Light Light Blue,0.913
489343,Trachelium Blue,bb081fb0-c189-4097-83a7-5ec2994aed23,Trachelium Light Light Blue,0.913
4265351,Rose Violet Hill Lavender,e411a49c-73bd-47ea-8ebf-c344021b3d70,Roses Violet Lavender,0.912
4265398,Rose Violet Hill Lavender,e411a49c-73bd-47ea-8ebf-c344021b3d70,Roses Violet Lavender,0.912
4265445,Rose Violet Hill Lavender,e411a49c-73bd-47ea-8ebf-c344021b3d70,Roses Violet Lavender,0.912
12983877,Anemone Levante Pink,1da10f06-1878-4537-8646-a5074c0b5743,Anemone Pink,0.911
484747,Carnation Peach Fancy,7930d085-6b9d-4ed5-9ea4-30b0e9367ffd,Carnation Peach,0.911
484759,Carnation Red Fancy,24b9d4a7-3e41-48a8-b10a-37af8341388a,Carnation Red,0.911
484767,Carnation White Fancy,091560ba-78a3-4c6c-b0f6-3729d9a26b38,Carnation White,0.911
486330,Rose Esperance Pink/White,8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,Roses Esperance Pink,0.91
486331,Rose Esperance Pink/White,8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,Roses Esperance Pink,0.91
486332,Rose Esperance Pink/White,8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,Roses Esperance Pink,0.91
484719,Carnation Cream Fancy,0328d60c-8301-466a-8291-0772bc6e1ac6,Carnation Cream,0.909
487534,Rose Senorita Light Pink,b825c21c-a06b-4898-956e-65b06479938c,Astrantia Rosa Light Pink,0.909
487535,Rose Senorita Light Pink,b825c21c-a06b-4898-956e-65b06479938c,Astrantia Rosa Light Pink,0.909
1190385,Scabiosa Raspberry Scoop Hot Pink,26aaf4dd-e58b-4417-8dfa-8c523d628be6,Scabiosa Raspberry Scoop Purple,0.909
490628,Stock White Select,5de3bbad-c3b8-4c77-aa4e-ec49154b374a,Stock White,0.909
483774,Alstroemeria Lavender Fancy,766d1c52-bd9e-433d-8ad2-568178b0db70,Alstroemeria Lavender,0.908
484867,Carnation Lege Pink Pink Select,a1278406-7c7a-498d-bdbd-cb0761cd4892,Carnation Bicolor Pink,0.908
486215,Rose Deep Purple Lavender,7700981c-8639-4a6b-ac12-8f4577aac4ff,Roses Deep Lavender,0.908
486216,Rose Deep Purple Lavender,7700981c-8639-4a6b-ac12-8f4577aac4ff,Roses Deep Lavender,0.908
486217,Rose Deep Purple Lavender,7700981c-8639-4a6b-ac12-8f4577aac4ff,Roses Deep Lavender,0.908
484068,Alstroemeria Primadonna Pink Fancy,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,Alstroemeria Primadonna Light Pink,0.907
850182,Dianthus Green Ball Green Fancy,5600b344-6f44-4071-8d2b-0651f4ed50b8,Dianthus Ball Green,0.907
514136,Riceflower Light Pink,17401e60-5c73-4175-b0a6-f09f12f064db,Rice Flower Pink,0.907
490602,Kale Purple,ef497163-f2ff-453b-8f87-e69a4292828b,Kale Crane Purple,0.905
1205762,Rose Hot Pink,3d16f25d-dc1b-4469-9c95-93a460a2b89f,Roses Hot Princess Pink,0.905
639106,Rose Hot Pink,3d16f25d-dc1b-4469-9c95-93a460a2b89f,Roses Hot Princess Pink,0.905
647919,Rose Hot Pink,3d16f25d-dc1b-4469-9c95-93a460a2b89f,Roses Hot Princess Pink,0.905
487694,Rose Sweetness Pink/White,3799423d-b9c8-46fc-9e05-1abc29fed4db,Roses Sweetness Pink,0.905
487695,Rose Sweetness Pink/White,3799423d-b9c8-46fc-9e05-1abc29fed4db,Roses Sweetness Pink,0.905
487696,Rose Sweetness Pink/White,3799423d-b9c8-46fc-9e05-1abc29fed4db,Roses Sweetness Pink,0.905
485621,Rose White,b06787cf-2b7a-47e6-a1d1-bff70f8efeff,Roses White,0.905
485622,Rose White,b06787cf-2b7a-47e6-a1d1-bff70f8efeff,Roses White,0.905
485623,Rose White,b06787cf-2b7a-47e6-a1d1-bff70f8efeff,Roses White,0.905
490599,Bupleurum Green,85a9e36f-0554-456a-b051-dccb8bc6dfdd,Bupleurum Griffithii Green,0.904
490599,Bupleurum Green,85a9e36f-0554-456a-b051-dccb8bc6dfdd,Bupleurum Griffithii Green,0.904
515898,Helleborus Red,3cd8de39-8228-45ce-9602-4c1ae855c3a7,Helleborus Queens Red,0.904
485096,Hydrangea Light Pink Large,9d904964-b9e6-4e52-acee-7afbe70a9ec3,Hydrangea Verena Light Pink,0.904
508843,Rose Garden Mayra Bridal Pink Light Pink,44e65fa0-1676-4d10-8b8b-fa8ddea43f96,Garden Roses Mayras Bridal Pink,0.904
8700174,Rose Garden Sunny X-pression Yellow,73fb0818-f002-46f0-a084-07795581304c,Garden Roses Sweet X Pression Yellow,0.904
8700175,Rose Garden Sunny X-pression Yellow,73fb0818-f002-46f0-a084-07795581304c,Garden Roses Sweet X Pression Yellow,0.904
8700176,Rose Garden Sunny X-pression Yellow,73fb0818-f002-46f0-a084-07795581304c,Garden Roses Sweet X Pression Yellow,0.904
486943,Rose Lemonade Green,2baa4433-e80d-426e-b5ca-a724403af683,Roses Lemonade Light Green,0.904
486944,Rose Lemonade Green,2baa4433-e80d-426e-b5ca-a724403af683,Roses Lemonade Light Green,0.904
486945,Rose Lemonade Green,2baa4433-e80d-426e-b5ca-a724403af683,Roses Lemonade Light Green,0.904
485251,Hypericum Green,12e901af-b204-4619-b85e-f9f977a9b9f6,Hypericum Magical Revival Green,0.903
485251,Hypericum Green,12e901af-b204-4619-b85e-f9f977a9b9f6,Hypericum Magical Revival Green,0.903
485252,Hypericum Green,12e901af-b204-4619-b85e-f9f977a9b9f6,Hypericum Magical Revival Green,0.903
884493,Rose Miss Piggy Orange/Pink,30eb8be4-fe8c-4cce-bb54-51d96a1590b0,Roses Miss Piggy Pink,0.903
3770136,Scabiosa Focal Baby Pink Light Pink,2208a135-235f-40da-8b17-45cda7e5d0d4,Scabiosa Pink,0.903
3770137,Scabiosa Focal Baby Pink Light Pink,2208a135-235f-40da-8b17-45cda7e5d0d4,Scabiosa Pink,0.903
489092,Spray Rose Star Blush Blush,259855bb-e812-4400-a6d6-f19bcf1e05d1,Spray Roses Chablis Blush,0.903
487345,Rose Priceless Pink,a7707004-f1b0-43b5-a90c-199e16cf3bad,Roses Priceless Light Pink,0.902
817577,Dianthus Solomio White,d01ee6b8-6da6-4859-a24d-fa966846777d,Dianthus Solomio Vin White,0.901
485246,Hypericum Burgundy,177e6b30-8a3a-4e7e-a903-8f84acc29bf0,Hypericum Magical Universe Burgundy,0.901
485247,Hypericum Burgundy,177e6b30-8a3a-4e7e-a903-8f84acc29bf0,Hypericum Magical Universe Burgundy,0.901
485248,Hypericum Burgundy,177e6b30-8a3a-4e7e-a903-8f84acc29bf0,Hypericum Magical Universe Burgundy,0.901
490606,Lisianthus Pink,a6fe8727-a0e6-48cc-a257-a4ada42199a8,Lisianthus Single Botanic Pink,0.901
3787385,Ranunculus Clooney Peach,08320617-cca0-4f84-a580-15a157ccc316,Ranunculus Peach,0.901
