created_at,eta_date,state,competitor,grower_name,grower_country,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,product_group_key,variety_key,stem_length,color_name,competitor_product_url,competitor_product_image,available_units,stems_per_unit,stem_price,unit_price,base_price,freight_price,margin
2025-03-28,2025-04-08,Kentucky,Mayesh,Flores Del Valle,Ecuador,3820618,Delphinium Elatum Manuela Lavender 100 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,100,Lavender,https://www.mayesh.com/delphinium-elatum-manuela-lavender-100-cm,https://www.mayesh.com/backend/files/flowers/delphinium-elatum-manuela-lavender.jpg,0,60,3.87,232.2,1.89,0.84,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,513552,Delphinium Hybrid Dark Blue,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,e213177e-1ac0-4420-a880-1f146923fd76,,Dark Blue,https://www.mayesh.com/delphinium-hybrid-dark-blue,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-dark-blue2023.jpg,3,120,1.24,148.8,0.51,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,12851921,Delphinium Hybrid Dark Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,e213177e-1ac0-4420-a880-1f146923fd76,80,Dark Blue,https://www.mayesh.com/delphinium-hybrid-dark-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-dark-blue2023.jpg,0,120,1.59,190.8,0.73,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,513553,Delphinium Hybrid Lavender,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,,Lavender,https://www.mayesh.com/delphinium-hybrid-lavender,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-lavender.jpg,0,120,1.24,148.8,0.51,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,12851932,Delphinium Hybrid Lavender 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,80,Lavender,https://www.mayesh.com/delphinium-hybrid-lavender-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-lavender.jpg,0,120,1.59,190.8,0.73,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4293166,Delphinium Hybrid Lilac,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,,Lilac,https://www.mayesh.com/delphinium-hybrid-lilac,https://www.mayesh.com/backend/files/flowers/delphinium_hybrid_lilac.jpg,4,120,1.24,148.8,0.51,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,12851927,Delphinium Hybrid Lilac 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,80,Lilac,https://www.mayesh.com/delphinium-hybrid-lilac-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium_hybrid_lilac.jpg,0,120,1.59,190.8,0.73,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,5562482,Delphinium Hybrid White 70 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,88f3b515-a55b-4f00-9c17-a84d774209d4,70,White,https://www.mayesh.com/delphinium-hybrid-white-70cm,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-white.jpg,3,130,1.46,189.8,0.67,0.39,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,5562438,Delphinium Hybrid White 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,88f3b515-a55b-4f00-9c17-a84d774209d4,80,White,https://www.mayesh.com/delphinium-hybrid-white-80cm,https://www.mayesh.com/backend/files/flowers/delphinium-hybrid-white.jpg,0,60,2.6,156.0,1.1,0.84,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643952,Delphinium Sea Waltz Dark Blue 60 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,60,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-60-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,2,150,1.54,231.0,0.75,0.34,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643952,Delphinium Sea Waltz Dark Blue 60 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,60,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-60-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,2,80,1.55,124.0,0.74,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643953,Delphinium Sea Waltz Dark Blue 70 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,70,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-70-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,0,70,1.73,121.1,0.82,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643953,Delphinium Sea Waltz Dark Blue 70 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,70,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-70-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,0,160,1.6,256.0,0.8,0.32,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643954,Delphinium Sea Waltz Dark Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,80,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,2,140,1.67,233.8,0.82,0.36,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643954,Delphinium Sea Waltz Dark Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,80,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,1,80,1.65,132.0,0.8,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643955,Delphinium Sea Waltz Dark Blue 90 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,90,Dark Blue,https://www.mayesh.com/delphinium-sea-waltz-dark-blue-90-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sea-waltz-dark-blue.jpg,2,140,1.67,233.8,0.82,0.36,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643957,Delphinium Sky Waltz Light Blue 60 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,4a698b0a-ca5b-4aca-b2b3-676fe95b2563,60,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-60-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,80,1.55,124.0,0.74,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643957,Delphinium Sky Waltz Light Blue 60 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,4a698b0a-ca5b-4aca-b2b3-676fe95b2563,60,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-60-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,150,1.54,231.0,0.75,0.34,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643958,Delphinium Sky Waltz Light Blue 70 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,70,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-70-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,160,1.6,256.0,0.8,0.32,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643959,Delphinium Sky Waltz Light Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,4a698b0a-ca5b-4aca-b2b3-676fe95b2563,80,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,150,1.63,244.5,0.81,0.34,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643959,Delphinium Sky Waltz Light Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,4a698b0a-ca5b-4aca-b2b3-676fe95b2563,80,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,80,1.65,132.0,0.8,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643960,Delphinium Sky Waltz Light Blue 90 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,90,Light Blue,https://www.mayesh.com/delphinium-sky-waltz-light-blue-90-cm,https://www.mayesh.com/backend/files/flowers/delphinium-sky-waltz-light-blue.jpg,0,140,1.75,245.0,0.87,0.36,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,490521,Delphinium Volkerfrieden Dark Blue 60 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,60,Dark Blue,https://www.mayesh.com/delphinium-volkerfrieden-dark-blue-60-cm,https://www.mayesh.com/backend/files/flowers/delphinium-volkerfrieden-dark-blue.jpg,4,180,1.19,214.2,0.57,0.28,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,636942,Delphinium Volkerfrieden Dark Blue 70 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,70,Dark Blue,https://www.mayesh.com/delphinium-volkerfrieden-dark-blue-70-cm,https://www.mayesh.com/backend/files/flowers/delphinium-volkerfrieden-dark-blue.jpg,4,160,1.34,214.4,0.64,0.32,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,635892,Delphinium Volkerfrieden Dark Blue 80 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,80,Dark Blue,https://www.mayesh.com/delphinium-volkerfrieden-dark-blue-80-cm,https://www.mayesh.com/backend/files/flowers/delphinium-volkerfrieden-dark-blue.jpg,0,140,1.5,210.0,0.71,0.36,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,643872,Delphinium Volkerfrieden Dark Blue 90 cm,Delphinium,621,decde47b-6c08-4330-88cd-78d642cf8823,,90,Dark Blue,https://www.mayesh.com/delphinium-volkerfrieden-dark-blue-90-cm,https://www.mayesh.com/backend/files/flowers/delphinium-volkerfrieden-dark-blue.jpg,0,140,1.58,221.2,0.76,0.36,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,6697869,Dianthus Calmfly White,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,White,https://www.mayesh.com/dianthus-calmfly-white,https://www.mayesh.com/backend/files/flowers/dianthus_calmfly_white_1.jpg,0,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,850182,Dianthus Green Ball Green Fancy,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,5600b344-6f44-4071-8d2b-0651f4ed50b8,,Green,https://www.mayesh.com/dianthus-green-ball-green-fancy,https://www.mayesh.com/backend/files/flowers/dianthus-green-ball-green.jpg,18,120,1.3,156.0,0.55,0.42,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,942440,Dianthus Raffine Petit Aimee Light Pink,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Light Pink,https://www.mayesh.com/dianthus-raffine-petit-aimee-light-pink,https://www.mayesh.com/backend/files/flowers/dianthus-raffine-petit-aimee-light-pink.jpg,4,120,0.84,100.8,0.37,0.25,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,8247058,Dianthus Solomio Blondfly Yellow,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Yellow,https://www.mayesh.com/dianthus-solomio-blondfly-yellow,https://www.mayesh.com/backend/files/flowers/dianthus_solomioblondfly.jpg,0,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,1562068,Dianthus Solomio Cas Light Pink,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Light Pink,https://www.mayesh.com/dianthus-solomio-cas-light-pink,https://www.mayesh.com/backend/files/flowers/dianthus-solomio-cas-light-pink.jpg,1,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,500194,Dianthus Solomio Fen Orange,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Orange,https://www.mayesh.com/dianthus-solomio-fen-orange,https://www.mayesh.com/backend/files/flowers/mini-carnation-solomio-fen-orange.jpg,2,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,500196,Dianthus Solomio Imre Hot Pink,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Hot Pink,https://www.mayesh.com/dianthus-solomio-imre-hot-pink,https://www.mayesh.com/backend/files/flowers/mini-carnation-solomio-imre-hot-pink.jpg,2,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,4731976,Dianthus Solomio Pink,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Pink,https://www.mayesh.com/dianthus-solomio-pink,https://www.mayesh.com/backend/files/flowers/dianthus_solomiopink.jpg,2,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,1912208,Dianthus Solomio Sem Purple Bicolor,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,Purple Bicolor,https://www.mayesh.com/dianthus-solomio-sem-purple-bicolor,https://www.mayesh.com/backend/files/flowers/dianthus_solomio_sem_purple_bicolor_1.jpg,2,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,817577,Dianthus Solomio White,Dianthus,627,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,,White,https://www.mayesh.com/dianthus-solomio-white,https://www.mayesh.com/backend/files/flowers/mini-carnation-solomio-white.jpg,0,100,0.7,70.0,0.25,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Rosaspe - Much Flowers,Ecuador,490061,Dusty Miller Large Leaf Silver 40 cm,Dusty Miller,635,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,40,Silver,https://www.mayesh.com/dusty-miller-large-leaf-silver-40-cm,https://www.mayesh.com/backend/files/flowers/dusty-miller-large-leaf-silver.jpg,18,8,13.56,108.48,4.53,6.31,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Latitude 0 Farms,Ecuador,490061,Dusty Miller Large Leaf Silver 40 cm,Dusty Miller,635,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,40,Silver,https://www.mayesh.com/dusty-miller-large-leaf-silver-40-cm,https://www.mayesh.com/backend/files/flowers/dusty-miller-large-leaf-silver.jpg,0,5,12.57,62.85,5.16,4.31,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Rosaspe - Much Flowers,Ecuador,490061,Dusty Miller Large Leaf Silver 40 cm,Dusty Miller,635,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,40,Silver,https://www.mayesh.com/dusty-miller-large-leaf-silver-40-cm,https://www.mayesh.com/backend/files/flowers/dusty-miller-large-leaf-silver.jpg,19,16,10.41,166.56,4.53,3.16,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Rosaspe - Much Flowers,Ecuador,490206,Dusty Miller Large Leaf Silver 50 cm,Dusty Miller,635,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,50,Silver,https://www.mayesh.com/dusty-miller-large-leaf-silver-50-cm,https://www.mayesh.com/backend/files/flowers/dusty-miller-large-leaf-silver.jpg,20,14,12.81,179.34,5.75,3.61,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Rosaspe - Much Flowers,Ecuador,490206,Dusty Miller Large Leaf Silver 50 cm,Dusty Miller,635,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,50,Silver,https://www.mayesh.com/dusty-miller-large-leaf-silver-50-cm,https://www.mayesh.com/backend/files/flowers/dusty-miller-large-leaf-silver.jpg,20,7,16.42,114.94,5.75,7.22,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Natural Farms,Colombia,569141,Eryngium Blue Bell Blue 60 cm,Eryngium,642,,,60,Blue,https://www.mayesh.com/eryngium-blue-bell-blue-60-cm,https://www.mayesh.com/backend/files/flowers/eryngium-blue-bell-blue.jpg,17,80,0.84,67.2,0.4,0.2,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Latitude 0 Farms,Ecuador,569150,Eryngium Blue Dynamite Blue 55 cm,Eryngium,642,,,55,Blue,https://www.mayesh.com/eryngium-blue-dynamite-blue-55-cm,https://www.mayesh.com/backend/files/flowers/eryngium-blue-dynamite-blue.jpg,4,80,1.12,89.6,0.53,0.27,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,639533,Eryngium Magical Blue Lagoon Blue 60 cm,Eryngium,642,,,60,Blue,https://www.mayesh.com/eryngium-magical-blue-lagoon-blue-60-cm,https://www.mayesh.com/backend/files/flowers/eryngium-magical-blue-lagoon-blue.jpg,10,80,1.19,95.2,0.51,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Agricola El Chaupi,Ecuador,11824116,Eryngium Magical White Lagoon White 60 cm,Eryngium,642,,,60,White,https://www.mayesh.com/eryngium-magical-white-lagoon-white-60-cm,https://www.mayesh.com/backend/files/flowers/eryngium_white_lagoon.jpg,9,80,1.19,95.2,0.51,0.37,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Latitude 0 Farms,Ecuador,3311054,Eryngium Silver Dynamite Grey/Green 50 cm,Eryngium,642,,,50,Grey/Green,https://www.mayesh.com/eryngium-silver-dynamite-greygreen-50-cm,https://www.mayesh.com/backend/files/flowers/eryngium_silver_dynamite_greygreen.jpg,5,90,1.15,103.5,0.57,0.24,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Latitude 0 Farms,Ecuador,3311060,Eryngium Silver Dynamite Grey/Green 60 cm,Eryngium,642,,,60,Grey/Green,https://www.mayesh.com/eryngium-silver-dynamite-greygreen-60-cm,https://www.mayesh.com/backend/files/flowers/eryngium_silver_dynamite_greygreen.jpg,5,80,1.29,103.2,0.64,0.27,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Natural Farms,Colombia,490291,Eucalyptus Baby Blue Blue,Eucalyptus,643,12932620-8484-4dba-bd71-205ed8e5da22,7d8ce12e-2d95-4d61-8534-2d6a40b83470,,Blue,https://www.mayesh.com/eucalyptus-baby-blue-blue,https://www.mayesh.com/backend/files/flowers/eucalyptus-baby-blue-blue.jpg,82,12,4.78,57.36,2.14,1.35,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Sunkist,Colombia,1714809,Eupatorium Assorted,Eupatorium,648,,,,Assorted,https://www.mayesh.com/eupatorium-assorted,https://www.mayesh.com/backend/files/flowers/eupatorium-assorted.jpg,9,80,1.1,88.0,0.36,0.52,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Sunkist,Colombia,515467,Eupatorium Pink,Eupatorium,648,,,,Pink,https://www.mayesh.com/eupatorium-pink,https://www.mayesh.com/backend/files/flowers/eupatorium-pink.jpg,9,60,1.29,77.4,0.37,0.7,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Sunkist,Colombia,515468,Eupatorium White,Eupatorium,648,,,,White,https://www.mayesh.com/eupatorium-white,https://www.mayesh.com/backend/files/flowers/eupatorium-white.jpg,10,60,1.29,77.4,0.37,0.7,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Premium Greens Australia Pty,United States,515486,Fern Sea Star Green,Fern,653,3c157c83-bb55-49ab-bfda-813514178168,,,Green,https://www.mayesh.com/fern-sea-star-green,https://www.mayesh.com/backend/files/flowers/fern-sea-star-green.jpg,10,100,1.62,162.0,0.84,0.28,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Premium Greens Australia Pty,United States,515492,Flexigrass Green,Flexigrass,658,,,,Green,https://www.mayesh.com/flexigrass-green,https://www.mayesh.com/backend/files/flowers/flexigrass-green.jpg,10,30,5.34,160.2,2.75,0.94,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,485045,Fuji Anastasia Bronze,Fuji,666,,,,Bronze,https://www.mayesh.com/fuji-anastasia-bronze,https://www.mayesh.com/backend/files/flowers/fuji-anastasia-bronze.jpg,0,100,1.19,119.0,0.43,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,485047,Fuji Anastasia Green,Fuji,666,,,,Green,https://www.mayesh.com/fuji-anastasia-green,https://www.mayesh.com/backend/files/flowers/fuji-anastasia-green.jpg,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,485050,Fuji Anastasia White,Fuji,666,,,,White,https://www.mayesh.com/fuji-anastasia-white,https://www.mayesh.com/backend/files/flowers/fuji-anastasia-white.jpg,9,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,485036,Fuji Assorted,Fuji,666,,,,Assorted,https://www.mayesh.com/fuji-assorted,https://www.mayesh.com/backend/files/flowers/fuji-assorted.jpg,7,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Uniflor,Colombia,485037,Fuji Bronze,Fuji,666,,,,Bronze,https://www.mayesh.com/fuji-bronze,https://www.mayesh.com/backend/files/flowers/fuji-bronze.jpg,0,100,1.33,133.0,0.48,0.56,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,485039,Fuji Green,Fuji,666,,,,Green,https://www.mayesh.com/fuji-green,https://www.mayesh.com/backend/files/flowers/fuji-green.jpg,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,490215,Fuji Hydra Pink,Fuji,666,,,,Pink,https://www.mayesh.com/fuji-hydra-pink,https://www.mayesh.com/backend/files/flowers/fuji-hydra-pink.jpg,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,509380,Fuji Nexus Dark Purple,Fuji,666,,,,Dark Purple,https://www.mayesh.com/fuji-nexus-dark-purple,https://www.mayesh.com/backend/files/flowers/fuji_nexus_dark_purple.gif,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Colombia,509379,Fuji Yazoo White,Fuji,666,,,,White,https://www.mayesh.com/fuji-yazoo-white,https://www.mayesh.com/backend/files/flowers/fuji-yazoo-white.jpg,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Underhill Ferneries,United States,509425,Galax Green,Galax,668,82d3fc77-25a7-4e8b-a438-e1f56b8db9aa,,,Green,https://www.mayesh.com/galax-green,https://www.mayesh.com/backend/files/flowers/galax-green.jpg,4,50,3.26,163.0,1.49,0.87,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Underhill Ferneries,United States,509425,Galax Green,Galax,668,82d3fc77-25a7-4e8b-a438-e1f56b8db9aa,,,Green,https://www.mayesh.com/galax-green,https://www.mayesh.com/backend/files/flowers/galax-green.jpg,5,100,2.71,271.0,1.42,0.44,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4726069,Garland Gypsophila Tinted Blue 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Blue,https://www.mayesh.com/garland-gypsophila-tinted-blue-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_blue_thumbnail.jpg,10,1,159.49,159.49,68.11,50.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4618509,Garland Gypsophila Tinted Blue 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Blue,https://www.mayesh.com/garland-gypsophila-tinted-blue-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_blue_thumbnail.jpg,10,2,79.75,159.5,34.06,25.26,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4726079,Garland Gypsophila Tinted Brown 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Brown,https://www.mayesh.com/garland-gypsophila-tinted-brown-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_brown_thumbnail.jpg,10,1,159.49,159.49,68.11,50.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4618516,Garland Gypsophila Tinted Brown 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Brown,https://www.mayesh.com/garland-gypsophila-tinted-brown-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_brown_thumbnail.jpg,10,2,79.75,159.5,34.06,25.26,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4726081,Garland Gypsophila Tinted Coffee Toffee Light Brown 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Brown,https://www.mayesh.com/garland-gypsophila-tinted-coffee-toffee-light-brown-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coffee_toffee_light_brown.jpg,10,1,159.49,159.49,68.11,50.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4618526,Garland Gypsophila Tinted Coffee Toffee Light Brown 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Brown,https://www.mayesh.com/garland-gypsophila-tinted-coffee-toffee-light-brown-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coffee_toffee_light_brown.jpg,10,2,79.75,159.5,34.06,25.26,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4726130,Garland Gypsophila Tinted Cold Sky Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-cold-sky-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_cold_sky_rainbow.jpg,10,1,180.03,180.03,80.95,50.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4618540,Garland Gypsophila Tinted Cold Sky Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-cold-sky-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_cold_sky_rainbow.jpg,10,2,90.02,180.04,40.48,25.26,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4726078,Garland Gypsophila Tinted Coral 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Coral,https://www.mayesh.com/garland-gypsophila-tinted-coral-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coral.jpg,10,1,159.49,159.49,68.11,50.51,37.5
