competitor,competitor_product_group_name,competitor_product_id,competitor_product_name,created_at,eta_date,grower_country,product_group_key,stem_length,stem_price,unit,variety_key
Flowermarketplace,Calla,2206497,CALLAS OPEN CCUT,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206499,CALLAS PACO,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206500,CALLAS PERLE ROSE,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206502,CALLAS PICASSO,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206504,CALLAS PINK PANTHER,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206506,CALLAS PURPLE STAR,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206508,CALLAS RASPBERRY,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206510,CALLAS RED ARANAL,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206512,CALLAS RUBYLITE ROSE,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206514,CALLAS SCHWARZWALDER,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206516,CALLAS SIAMESE CALLA,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206517,CALLAS STRAUSS,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,3.13,Stems,
Flowermarketplace,Calla,2206519,CALLAS TEQUILA SUNRISE,2025-04-17,2025-04-29,Ecuador,abc3802a-cdb2-4f92-874a-fe36927e8ec1,,6.95,Stems,
Flowermarketplace,Carnation,2206521,CARNATION ANTIGUA FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.72,Stems,
Flowermarketplace,Carnation,2192246,Carnation Apple Tea,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.86,Stems,eb7a11d5-c238-4d02-9a9d-5cf51790998a
Flowermarketplace,Carnation,2206523,CARNATION ASSORTED FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192254,Carnation Ayame,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2206524,CARNATION BURGUNDY FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192251,Carnation Cheerio,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2206525,CARNATION CREAM FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206527,CARNATION DARK PINK FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192237,Carnation Fabulous,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2192249,Carnation Farida,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,9543b07a-1958-4fb1-b397-d2d95adbd3e8
Flowermarketplace,Carnation,2192253,Carnation Fiesta Komachi,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,c12fdaaf-a7ad-4b88-9489-f6912edf061f
Flowermarketplace,Carnation,2220930,Carnation Fiesta Komachi,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,c12fdaaf-a7ad-4b88-9489-f6912edf061f
Flowermarketplace,Carnation,2206529,CARNATION GREEN FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206530,CARNATION HOT PINK FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192247,Carnation Illusion,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2192239,Carnation Lege Marrone,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.86,Stems,
Flowermarketplace,Carnation,2192244,Carnation Megan,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,997bb63c-09a0-4ba3-8524-9aaf3b129b2e
Flowermarketplace,Carnation,2192250,Carnation Minerva,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,cc95baa3-f410-4c49-ad88-2ca102485660
Flowermarketplace,Mini Carnations,2206532,CARNATION MINI ASSORTED,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206534,CARNATION MINI CREAM,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206536,CARNATION MINI GREEN,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206538,CARNATION MINI HOT PINK,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206540,CARNATION MINI LAVENDER,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206542,CARNATION MINI LIGHT PINK,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206544,CARNATION MINI LILAC,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206546,CARNATION MINI MOON SERIES,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,1.21,Stems,
Flowermarketplace,Mini Carnations,2206548,CARNATION MINI NOVELTY,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206550,CARNATION MINI ORANGE,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206552,CARNATION MINI PEACH,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206554,CARNATION MINI PINK,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206556,CARNATION MINI PURPLE,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206558,CARNATION MINI RED,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206560,CARNATION MINI WHITE,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Mini Carnations,2206562,CARNATION MINI YELLOW,2025-04-17,2025-04-29,Ecuador,4e76dde5-60e9-4cb0-8afb-f099f89ebc3a,,0.69,Stems,
Flowermarketplace,Carnation,2207005,CARNATION MOON SERIES ASSORTED,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,1.33,Bunch,
Flowermarketplace,Carnation,2206564,CARNATION MOONAQUA,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,1.33,Stems,
Flowermarketplace,Carnation,2206565,CARNATION MOONSHADE,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,1.33,Stems,
Flowermarketplace,Carnation,2192241,Carnation Moonshade,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,1.2,Stems,
Flowermarketplace,Carnation,2192243,Carnation Nobbio,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,863702ac-82b2-4f12-a228-18602a64b1ec
Flowermarketplace,Carnation,2206567,CARNATION NOVELTY FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206569,CARNATION ORANGE FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206570,CARNATION PEACH FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192242,Carnation Peppermint,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,92b0e80d-9e76-44fd-9ddc-6d09c4d7d258
Flowermarketplace,Carnation,2206572,CARNATION PINK FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192248,Carnation Prado,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2206574,CARNATION PURPLE FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206576,CARNATION RED FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2192245,Carnation Rodas,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2192252,Carnation Viana,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,73ec087c-4d00-4751-a299-3ae08aa01b00
Flowermarketplace,Carnation,2192238,Carnation Vintage Copper,2025-04-17,2025-04-29,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.86,Stems,5f81e3d4-e368-4e63-bd84-a85bcd9952ab
Flowermarketplace,Carnation,2206577,CARNATION VINTAGE MIX FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206578,CARNATION WHITE FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Carnation,2206579,CARNATION YELLOW FANCY,2025-04-17,2025-04-29,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.69,Stems,
Flowermarketplace,Celosia Cristata,2272607,CELOSIA ACT ASSORTED M-DAY,2025-04-17,2025-04-29,Holland,,70,6.23,Stems,
Flowermarketplace,Celosia Cristata,2272609,CELOSIA ACT ASSORTED M-DAY,2025-04-17,2025-04-29,Holland,,70,5.98,Stems,
Flowermarketplace,Celosia Cristata,2272611,CELOSIA ACT DARA,2025-04-17,2025-04-29,Holland,,70,6.23,Stems,
Flowermarketplace,Celosia Cristata,2272613,CELOSIA ACT RIMA,2025-04-17,2025-04-29,Holland,,70,6.23,Stems,
Flowermarketplace,Celosia Cristata,2272615,CELOSIA ACT RIMA,2025-04-17,2025-04-29,Holland,,70,5.98,Stems,
Flowermarketplace,Celosia Cristata,2272617,CELOSIA ACT VERDA,2025-04-17,2025-04-29,Holland,,70,6.23,Stems,
Flowermarketplace,Celosia Cristata,2272619,CELOSIA ACT VERDA,2025-04-17,2025-04-29,Holland,,70,5.98,Stems,
Flowermarketplace,Dried Flowers,2162243,CINEREA METAL COPPER 150 gr,2025-04-17,2025-04-29,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162241,CINEREA METAL GOLD 150 gr,2025-04-17,2025-04-29,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162244,CINEREA METAL RED 150 gr,2025-04-17,2025-04-29,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162242,CINEREA METAL SILVER 150 gr,2025-04-17,2025-04-29,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162245,CINEREA SILVER 150 gr,2025-04-17,2025-04-29,Italy,,,15.57,Bunch,
Flowermarketplace,Combo Boxes,2207192,COMBO BOX ARUBA,2025-04-17,2025-04-29,Ecuador,,,129.82,Box,
Flowermarketplace,Combo Boxes,2207186,COMBO BOX CAPRICHO,2025-04-17,2025-04-29,Ecuador,,,126.67,Box,
Flowermarketplace,Combo Boxes,2207194,COMBO BOX CARIBE X10,2025-04-17,2025-04-29,Ecuador,,,129.82,Box,
Flowermarketplace,Combo Boxes,2207184,COMBO BOX FIESTA 52ST,2025-04-17,2025-04-29,Ecuador,,,136.18,Box,
Flowermarketplace,Combo Boxes,2207196,COMBO BOX JUNGLE MIX 115ST,2025-04-17,2025-04-29,Ecuador,,,98.15,Box,
Flowermarketplace,Combo Boxes,2207190,COMBO BOX LIMBO,2025-04-17,2025-04-29,Ecuador,,,145.67,Box,
Flowermarketplace,Combo Boxes,2207176,COMBO BOX MINI FIESTA,2025-04-17,2025-04-29,Ecuador,,,98.15,Box,
Flowermarketplace,Combo Boxes,2207188,COMBO BOX TABASCO,2025-04-17,2025-04-29,Ecuador,,,142.51,Box,
Flowermarketplace,Combo Boxes,2207182,COMBO BOX ZAPARA,2025-04-17,2025-04-29,Ecuador,,,98.15,Box,
Flowermarketplace,Disbuds,2227852,CREMON PEACH,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,9.5,Bunch,
Flowermarketplace,Green,2207022,CURLY WILLOW TIPS,2025-04-17,2025-04-29,Ecuador,unmapped,,11.87,Bunch,
Flowermarketplace,Orchid,2272621,CYMBIDIUM ALICE ANDERSON 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272623,CYMBIDIUM ALICE ANDERSON 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272625,CYMBIDIUM APPLE BLOSSOM 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272627,CYMBIDIUM ASSORTED 12/15,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272629,CYMBIDIUM ASSORTED 5/8,2025-04-17,2025-04-29,Holland,unmapped,,21.95,Stems,
Flowermarketplace,Orchid,2272631,CYMBIDIUM ASSORTED 8/11,2025-04-17,2025-04-29,Holland,unmapped,,27.38,Stems,
Flowermarketplace,Orchid,2272633,CYMBIDIUM ASSORTED M-DAY 8/11,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272635,CYMBIDIUM BRYCE 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272637,CYMBIDIUM BRYCE 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272639,CYMBIDIUM CANDY 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272641,CYMBIDIUM CASCADE 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272643,CYMBIDIUM CASCADE 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272645,CYMBIDIUM COOKSBRIDGE 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272647,CYMBIDIUM COOKSBRIDGE 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272649,CYMBIDIUM DANNY GREEN 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272651,CYMBIDIUM DANNY GREEN 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272653,CYMBIDIUM DELMONTE 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272655,CYMBIDIUM DELMONTE 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272657,CYMBIDIUM DOS PUEBLOS 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272659,CYMBIDIUM DOS PUEBLOS 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272661,CYMBIDIUM ELLIOT ROGERS 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272663,CYMBIDIUM JUNGLE TRAIL 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272665,CYMBIDIUM MINI ASSORTED,2025-04-17,2025-04-29,Holland,unmapped,40,11.25,Stems,
Flowermarketplace,Orchid,2272667,CYMBIDIUM MINI ASSORTED M-DAY,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272669,CYMBIDIUM MINI ASSORTED PINK,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272670,CYMBIDIUM MINI DARK GREEN,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272672,CYMBIDIUM MINI DARK PINK,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272674,CYMBIDIUM MINI LIGHT PINK,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272676,CYMBIDIUM MINI PURE WHITE,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272678,CYMBIDIUM MINI RED,2025-04-17,2025-04-29,Holland,unmapped,40,15.63,Stems,
Flowermarketplace,Orchid,2272680,CYMBIDIUM NEVADA 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Orchid,2272682,CYMBIDIUM VALLEY OF FIRE 12/15bl,2025-04-17,2025-04-29,Holland,unmapped,,34.88,Stems,
Flowermarketplace,Orchid,2272684,CYMBIDIUM VALLEY OF FIRE 8/11bl,2025-04-17,2025-04-29,Holland,unmapped,,28.75,Stems,
Flowermarketplace,Delphinium,2206950,DELPHINIUM ASSORTED,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,19.51,Bunch,
Flowermarketplace,Delphinium,2206952,DELPHINIUM DARK BLUE,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,19.51,Bunch,
Flowermarketplace,Delphinium,2207198,DELPHINIUM LAVENDER 70/,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,80,19.49,Bunch,
Flowermarketplace,Delphinium,2148562,DELPHINIUM SEA WALTZ DARK BLUE,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,,1.4,Stems,
Flowermarketplace,Delphinium,2148563,DELPHINIUM SEA WALTZ LIGHT BLUE,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,,1.4,Stems,e0089c8c-6245-41a3-b61c-9c07e0642f2d
Flowermarketplace,Delphinium,2271877,DELPHINIUM SEA WALTZ WHITE,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,,1.4,Stems,
Flowermarketplace,Delphinium,2206954,DELPHINIUM WHITE,2025-04-17,2025-04-29,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,19.51,Bunch,
Flowermarketplace,Orchid,2177158,DENDROBIUM 5N,2025-04-17,2025-04-29,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177159,DENDROBIUM ANNA,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177160,DENDROBIUM APPLE GREEN,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177161,DENDROBIUM ARIKA,2025-04-17,2025-04-29,Thailand,unmapped,,30.16,Bunch,
Flowermarketplace,Orchid,2177164,DENDROBIUM BEAUTY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177162,DENDROBIUM BELLA PURPLE,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,5c3eed43-8132-4b96-970f-b1ba6ebbc987
Flowermarketplace,Orchid,2177163,DENDROBIUM BIG PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177165,DENDROBIUM BIG WHITE JUMBO BLUE,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,481c977c-ffb3-4bfc-bf7b-2bb22fc7a68f
Flowermarketplace,Orchid,2177166,DENDROBIUM BIG WHITE JUMBO GREEN,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177167,DENDROBIUM BIG WHITE JUMBO RED,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177168,DENDROBIUM BIG WHITE JUMBO YELLOW,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177169,DENDROBIUM BURANA JADE,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177170,DENDROBIUM BUTTERFLY,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177171,DENDROBIUM CHALERM PORN,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177172,DENDROBIUM CHARAK RED,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177173,DENDROBIUM CHID CHOM,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177175,DENDROBIUM DAHILA PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,077bed46-6baa-4531-9623-389e15345499
Flowermarketplace,Orchid,2177174,DENDROBIUM DIANA GREEN,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,5eabad3a-d399-4e82-bc83-8c27c7341ab8
Flowermarketplace,Orchid,2177176,DENDROBIUM JINDA SWEET,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177177,DENDROBIUM JUREE RED,2025-04-17,2025-04-29,Thailand,unmapped,,29.38,Bunch,
Flowermarketplace,Orchid,2177178,DENDROBIUM KAMILA,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177180,DENDROBIUM KATHY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177179,DENDROBIUM KING DRAGON,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177181,DENDROBIUM LERVIA,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177183,DENDROBIUM LOVELY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177184,DENDROBIUM LUCY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177185,DENDROBIUM MADAM,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177187,DENDROBIUM MALI WHITE,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177188,DENDROBIUM MARY RED,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177197,DENDROBIUM METAS RED,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,5660285c-5a5c-455f-b664-5d3261709922
Flowermarketplace,Orchid,2177186,DENDROBIUM MICKY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,83aa6d12-12a3-4af0-a5de-ebd5a5a5007c
Flowermarketplace,Orchid,2177189,DENDROBIUM MISS PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177190,DENDROBIUM MISS TEEN,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,b683ea36-649a-466b-b272-4b7018d89408
Flowermarketplace,Orchid,2177191,DENDROBIUM MISS TEEN BLUE,2025-04-17,2025-04-29,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177192,DENDROBIUM MISS TEEN GREEN,2025-04-17,2025-04-29,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177193,DENDROBIUM MISS TEEN RED,2025-04-17,2025-04-29,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177194,DENDROBIUM MISS TEEN YELLOW,2025-04-17,2025-04-29,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177195,DENDROBIUM MISS WORLD,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177196,DENDROBIUM MORNING PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177199,DENDROBIUM NATURE WHITE,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,a4737547-7d7d-44bf-986f-8ef2b1c6f4fd
Flowermarketplace,Orchid,2177200,DENDROBIUM NEW WASANA,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177198,DENDROBIUM NOPPORN PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177201,DENDROBIUM PENNAPHA,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,
