ibf_variety,competitor_variety
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,49789121528117
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,49789121954101
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,49789123002677
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,50421858599221
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,49789129982261
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,49789130768693
da0db6cc-b243-40f8-bfd7-a3443d95b0fc,50421862564149
0e8851b0-ba33-4ca7-a9bb-e230832d409b,49866054959413
0e8851b0-ba33-4ca7-a9bb-e230832d409b,49866055090485
0e8851b0-ba33-4ca7-a9bb-e230832d409b,49866055254325
7a807e5f-c371-4970-ba7c-0382161d9a1e,50801230840117
7a807e5f-c371-4970-ba7c-0382161d9a1e,49750906470709
7a807e5f-c371-4970-ba7c-0382161d9a1e,49750908109109
b5bfd498-0086-4c2c-8901-6e605037465e,49866052960565
b5bfd498-0086-4c2c-8901-6e605037465e,49866052993333
b5bfd498-0086-4c2c-8901-6e605037465e,49866053058869
bc6978aa-f370-42c8-8fb0-4865350638d9,47405356253493
bc6978aa-f370-42c8-8fb0-4865350638d9,47405360677173
56cfbb87-dabe-4071-b3db-e2ac521a610f,47474320965941
56cfbb87-dabe-4071-b3db-e2ac521a610f,47474320998709
56cfbb87-dabe-4071-b3db-e2ac521a610f,47474321031477
835ce0a8-e3c1-49d3-9817-ea99a6597404,47241510453557
835ce0a8-e3c1-49d3-9817-ea99a6597404,47241512747317
835ce0a8-e3c1-49d3-9817-ea99a6597404,47241514516789
d5ada531-20f1-4c17-ac53-dbbdd516a2fa,48430946451765
9518d2d8-d613-4e76-8cbc-67715053315b,49603336569141
9518d2d8-d613-4e76-8cbc-67715053315b,49603337847093
1ec39b96-07ba-495c-ac4a-cd13eee2b725,49740639764789
1ec39b96-07ba-495c-ac4a-cd13eee2b725,49740640223541
1ec39b96-07ba-495c-ac4a-cd13eee2b725,49740641042741
1ec39b96-07ba-495c-ac4a-cd13eee2b725,49740641501493
3276d79d-695d-4f45-87c4-d53166e34ef3,50421688172853
3276d79d-695d-4f45-87c4-d53166e34ef3,50421688271157
3276d79d-695d-4f45-87c4-d53166e34ef3,50421688303925
3276d79d-695d-4f45-87c4-d53166e34ef3,50421689024821
3276d79d-695d-4f45-87c4-d53166e34ef3,50421689188661
057234ed-5f83-4586-a199-8cea8d7a1e0c,50751337169205
057234ed-5f83-4586-a199-8cea8d7a1e0c,50751337201973
057234ed-5f83-4586-a199-8cea8d7a1e0c,50751337234741
057234ed-5f83-4586-a199-8cea8d7a1e0c,50751337267509
057234ed-5f83-4586-a199-8cea8d7a1e0c,50751337300277
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817847357
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,32392033861731
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,32392031141987
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817880125
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817814589
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,32392033271907
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817749053
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817650749
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817781821
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817716285
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,13866817683517
c4dd3be9-14d5-4083-8913-93583acedc39,33109746155619
c4dd3be9-14d5-4083-8913-93583acedc39,33109746122851
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,43693809926453
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,43693809369397
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,13872464756797
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,13872464724029
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,13872464691261
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,45422243807541
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,45422242201909
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,45422241022261
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,45422240497973
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,13872464658493
1da10f06-1878-4537-8646-a5074c0b5743,50747005272373
1da10f06-1878-4537-8646-a5074c0b5743,50747005239605
1da10f06-1878-4537-8646-a5074c0b5743,50747005206837
1da10f06-1878-4537-8646-a5074c0b5743,50747005174069
06a75d77-bb5f-4099-9bab-e708c020d300,45471276433717
06a75d77-bb5f-4099-9bab-e708c020d300,45471313297717
06a75d77-bb5f-4099-9bab-e708c020d300,45471312052533
06a75d77-bb5f-4099-9bab-e708c020d300,45471276499253
06a75d77-bb5f-4099-9bab-e708c020d300,45471276466485
06a75d77-bb5f-4099-9bab-e708c020d300,45471276400949
06a75d77-bb5f-4099-9bab-e708c020d300,45471314903349
06a75d77-bb5f-4099-9bab-e708c020d300,45471276335413
06a75d77-bb5f-4099-9bab-e708c020d300,45471276302645
06a75d77-bb5f-4099-9bab-e708c020d300,45471299895605
06a75d77-bb5f-4099-9bab-e708c020d300,45471297536309
06a75d77-bb5f-4099-9bab-e708c020d300,45471294783797
06a75d77-bb5f-4099-9bab-e708c020d300,45471293800757
06a75d77-bb5f-4099-9bab-e708c020d300,45471276368181
d6913139-eb8e-4011-92a9-c3b820591583,47390206263605
d6913139-eb8e-4011-92a9-c3b820591583,47390205083957
3317161d-b165-4b58-809e-76361ab8aa02,49820833317173
3317161d-b165-4b58-809e-76361ab8aa02,49820837347637
3317161d-b165-4b58-809e-76361ab8aa02,49820831416629
3317161d-b165-4b58-809e-76361ab8aa02,49820834431285
3317161d-b165-4b58-809e-76361ab8aa02,49820827877685
3317161d-b165-4b58-809e-76361ab8aa02,49820835217717
3317161d-b165-4b58-809e-76361ab8aa02,49820826042677
3317161d-b165-4b58-809e-76361ab8aa02,49820823650613
3317161d-b165-4b58-809e-76361ab8aa02,49820815491381
3317161d-b165-4b58-809e-76361ab8aa02,49820813820213
3317161d-b165-4b58-809e-76361ab8aa02,49820827058485
3317161d-b165-4b58-809e-76361ab8aa02,49820812181813
2e077bc0-d072-44ef-ae0b-3d4c639387b5,49866048733493
2e077bc0-d072-44ef-ae0b-3d4c639387b5,49866048635189
2e077bc0-d072-44ef-ae0b-3d4c639387b5,49866048569653
38226e76-42d0-4011-bb5a-1fdce75bd581,49646099988789
38226e76-42d0-4011-bb5a-1fdce75bd581,49646094450997
38226e76-42d0-4011-bb5a-1fdce75bd581,49646042939701
38226e76-42d0-4011-bb5a-1fdce75bd581,49646106116405
38226e76-42d0-4011-bb5a-1fdce75bd581,49646038647093
38226e76-42d0-4011-bb5a-1fdce75bd581,49646033830197
38226e76-42d0-4011-bb5a-1fdce75bd581,49646041858357
85fa7098-487a-48cb-957e-4b323f1b637d,49677435797813
85fa7098-487a-48cb-957e-4b323f1b637d,13974678208573
85fa7098-487a-48cb-957e-4b323f1b637d,49677424427317
85fa7098-487a-48cb-957e-4b323f1b637d,49677430686005
85fa7098-487a-48cb-957e-4b323f1b637d,49677418201397
85fa7098-487a-48cb-957e-4b323f1b637d,49677412827445
85fa7098-487a-48cb-957e-4b323f1b637d,49677403193653
b88b58c0-5fb8-435d-91a8-d74abbf01d12,49901593690421
b88b58c0-5fb8-435d-91a8-d74abbf01d12,49901594771765
a395d780-0678-4c0d-8813-290e161ffb3d,40118174089315
a395d780-0678-4c0d-8813-290e161ffb3d,40118174023779
a395d780-0678-4c0d-8813-290e161ffb3d,40118173991011
a395d780-0678-4c0d-8813-290e161ffb3d,13886583603261
a395d780-0678-4c0d-8813-290e161ffb3d,13886583570493
a395d780-0678-4c0d-8813-290e161ffb3d,45414645760309
a395d780-0678-4c0d-8813-290e161ffb3d,13886583504957
a395d780-0678-4c0d-8813-290e161ffb3d,45414647005493
a395d780-0678-4c0d-8813-290e161ffb3d,45414644875573
a395d780-0678-4c0d-8813-290e161ffb3d,45414604996917
a395d780-0678-4c0d-8813-290e161ffb3d,13886583537725
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832562884917
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832567013685
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832564916533
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832562327861
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832565440821
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832557674805
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832557248821
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832556724533
c7e5fb35-6b50-4dd6-9c14-1e8d854eab79,49832561967413
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712567255349
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712567550261
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712568041781
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712568729909
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712569418037
868a92a4-f9b4-4a9b-9283-daa1a9638210,49712569876789
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740709986613
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740709298485
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740708151605
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740707496245
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740706939189
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740709134645
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740704874805
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740703990069
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740703105333
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740702318901
a82e6bbe-aef0-470d-8b6a-069087f24d75,49740705202485
10a266b7-5ea0-4963-9a80-4cdcce4d6591,49326388478261
10a266b7-5ea0-4963-9a80-4cdcce4d6591,49326388445493
10a266b7-5ea0-4963-9a80-4cdcce4d6591,49326388379957
10a266b7-5ea0-4963-9a80-4cdcce4d6591,49326388412725
863f4a6f-7e5c-4de7-96d4-811c573ffbe8,47410829394229
863f4a6f-7e5c-4de7-96d4-811c573ffbe8,47411163496757
6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0,49740667846965
6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0,49740668698933
6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0,49740665356597
6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0,49740666405173
e1517c45-8d68-45b9-87fe-c183f1d443f6,33083299004515
e1517c45-8d68-45b9-87fe-c183f1d443f6,33083298971747
dce8402b-0c6f-425d-964a-dbd363e3c5c3,47241463136565
dce8402b-0c6f-425d-964a-dbd363e3c5c3,47241465397557
dce8402b-0c6f-425d-964a-dbd363e3c5c3,47241467101493
49c998cd-a506-4d66-9e98-768025cf8fcd,49740649759029
49c998cd-a506-4d66-9e98-768025cf8fcd,49740649201973
49c998cd-a506-4d66-9e98-768025cf8fcd,49740645433653
49c998cd-a506-4d66-9e98-768025cf8fcd,49740646711605
37de2343-09c4-4489-aabe-7320267e58d6,49789060776245
37de2343-09c4-4489-aabe-7320267e58d6,49789061366069
37de2343-09c4-4489-aabe-7320267e58d6,49789061857589
37de2343-09c4-4489-aabe-7320267e58d6,50421834514741
37de2343-09c4-4489-aabe-7320267e58d6,49789064905013
37de2343-09c4-4489-aabe-7320267e58d6,49789069328693
37de2343-09c4-4489-aabe-7320267e58d6,50421836087605
b2f39708-7d43-46d7-a629-61acd112de34,46572615303477
b2f39708-7d43-46d7-a629-61acd112de34,46572612878645
b2f39708-7d43-46d7-a629-61acd112de34,46572609143093
b2f39708-7d43-46d7-a629-61acd112de34,46572607275317
b2f39708-7d43-46d7-a629-61acd112de34,32384119275619
b2f39708-7d43-46d7-a629-61acd112de34,46572613796149
b2f39708-7d43-46d7-a629-61acd112de34,46572601803061
b2f39708-7d43-46d7-a629-61acd112de34,46572601147701
b2f39708-7d43-46d7-a629-61acd112de34,46572600721717
b2f39708-7d43-46d7-a629-61acd112de34,46572600066357
b2f39708-7d43-46d7-a629-61acd112de34,46572605669685
14a32cf2-04a4-4cfe-9d15-72b72594a563,50790076350773
14a32cf2-04a4-4cfe-9d15-72b72594a563,50790076383541
14a32cf2-04a4-4cfe-9d15-72b72594a563,50790076416309
5de3bbad-c3b8-4c77-aa4e-ec49154b374a,49866039066933
5de3bbad-c3b8-4c77-aa4e-ec49154b374a,49866039198005
5de3bbad-c3b8-4c77-aa4e-ec49154b374a,49866038870325
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395516404021
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395513258293
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395506639157
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395508015413
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395496120629
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395494514997
91e45cb3-ed92-45dd-8031-39eebd5b0669,50395499233589
9f8302e2-0344-4274-81ca-a1bc33823a56,45003004772661
9f8302e2-0344-4274-81ca-a1bc33823a56,47312058024245
9f8302e2-0344-4274-81ca-a1bc33823a56,47312071852341
9f8302e2-0344-4274-81ca-a1bc33823a56,47312077881653
9f8302e2-0344-4274-81ca-a1bc33823a56,45003001528629
9f8302e2-0344-4274-81ca-a1bc33823a56,45003002609973
9f8302e2-0344-4274-81ca-a1bc33823a56,45003002937653
9f8302e2-0344-4274-81ca-a1bc33823a56,45003005165877
66b3cb6d-275b-4643-ab0c-1cb2071405c8,50421605794101
66b3cb6d-275b-4643-ab0c-1cb2071405c8,49773473399093
66b3cb6d-275b-4643-ab0c-1cb2071405c8,49773472973109
66b3cb6d-275b-4643-ab0c-1cb2071405c8,49773464092981
66b3cb6d-275b-4643-ab0c-1cb2071405c8,49773464355125
66b3cb6d-275b-4643-ab0c-1cb2071405c8,49773458653493
66b3cb6d-275b-4643-ab0c-1cb2071405c8,50421600125237
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805416497461
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805412204853
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805411254581
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805408108853
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805407060277
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805406339381
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805405520181
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805401260341
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805399949621
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805399130421
dbaa3299-15b4-40c0-b13f-df5db1cda9cd,49805397786933
413fd4f2-3388-43b7-8976-cc48dbd6423e,47390200561973
413fd4f2-3388-43b7-8976-cc48dbd6423e,47390196760885
305aab46-72f9-461d-afc7-98d901c13243,50325271314741
305aab46-72f9-461d-afc7-98d901c13243,50325270102325
305aab46-72f9-461d-afc7-98d901c13243,50325269741877
305aab46-72f9-461d-afc7-98d901c13243,50325270888757
305aab46-72f9-461d-afc7-98d901c13243,50325268758837
305aab46-72f9-461d-afc7-98d901c13243,50325268562229
305aab46-72f9-461d-afc7-98d901c13243,50325268005173
305aab46-72f9-461d-afc7-98d901c13243,50325269578037
aa022eef-f6cd-47eb-a201-0f38e47136af,50399558533429
aa022eef-f6cd-47eb-a201-0f38e47136af,50399558828341
aa022eef-f6cd-47eb-a201-0f38e47136af,50399559582005
aa022eef-f6cd-47eb-a201-0f38e47136af,50399560663349
aa022eef-f6cd-47eb-a201-0f38e47136af,50399561679157
aa022eef-f6cd-47eb-a201-0f38e47136af,50399562793269
2922aa8b-ea25-4026-956b-de7f310606e8,49740671156533
2922aa8b-ea25-4026-956b-de7f310606e8,49740671910197
2922aa8b-ea25-4026-956b-de7f310606e8,49740672565557
2922aa8b-ea25-4026-956b-de7f310606e8,49740673286453
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554563893
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554629429
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554596661
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554531125
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554465589
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554432821
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554400053
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554367285
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,45044554498357
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46272018088245
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46272014516533
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271923454261
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271920177461
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271917097269
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46272009011509
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271896289589
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271892062517
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271888556341
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271882395957
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,46271910707509
504073c7-09c9-4b60-99dc-76c4742f690e,50421691482421
504073c7-09c9-4b60-99dc-76c4742f690e,49778407866677
504073c7-09c9-4b60-99dc-76c4742f690e,49778407211317
504073c7-09c9-4b60-99dc-76c4742f690e,50421691121973
504073c7-09c9-4b60-99dc-76c4742f690e,49778403410229
504073c7-09c9-4b60-99dc-76c4742f690e,49778398789941
504073c7-09c9-4b60-99dc-76c4742f690e,49778402132277
504073c7-09c9-4b60-99dc-76c4742f690e,50421690564917
504073c7-09c9-4b60-99dc-76c4742f690e,49778397905205
504073c7-09c9-4b60-99dc-76c4742f690e,49778396528949
504073c7-09c9-4b60-99dc-76c4742f690e,49778402754869
33c8990a-0114-456e-9e97-373fd4ad3b72,33083290910819
33c8990a-0114-456e-9e97-373fd4ad3b72,33083290878051
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503091966261
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503090229557
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503089017141
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503086494005
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503082725685
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503080038709
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503079416117
c55d52c9-04eb-47c3-a945-d4ac99042f4e,45503082004789
c204c7c0-66cd-4863-881c-8dcd3a236bb7,49740660441397
c204c7c0-66cd-4863-881c-8dcd3a236bb7,49740659687733
c204c7c0-66cd-4863-881c-8dcd3a236bb7,49740658278709
c204c7c0-66cd-4863-881c-8dcd3a236bb7,49740658671925
6fe35942-d9ff-48b1-8f73-cce91357267f,45553375445301
6fe35942-d9ff-48b1-8f73-cce91357267f,45553363976501
6fe35942-d9ff-48b1-8f73-cce91357267f,45553337434421
6fe35942-d9ff-48b1-8f73-cce91357267f,45553313546549
6fe35942-d9ff-48b1-8f73-cce91357267f,45553300373813
6fe35942-d9ff-48b1-8f73-cce91357267f,45553292280117
6fe35942-d9ff-48b1-8f73-cce91357267f,45553282318645
26535ac9-31a0-4816-b127-14d69ec37021,45422705836341
26535ac9-31a0-4816-b127-14d69ec37021,45422698496309
26535ac9-31a0-4816-b127-14d69ec37021,45422710620469
26535ac9-31a0-4816-b127-14d69ec37021,45422707900725
26535ac9-31a0-4816-b127-14d69ec37021,45422696333621
26535ac9-31a0-4816-b127-14d69ec37021,45422694990133
26535ac9-31a0-4816-b127-14d69ec37021,45422692729141
26535ac9-31a0-4816-b127-14d69ec37021,45422639579445
26535ac9-31a0-4816-b127-14d69ec37021,45422637777205
26535ac9-31a0-4816-b127-14d69ec37021,45422634139957
26535ac9-31a0-4816-b127-14d69ec37021,45422629093685
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905572528437
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45906087051573
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905831166261
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905767760181
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905537958197
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905238294837
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905487954229
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905370775861
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905350623541
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905295900981
aa530c1d-1d16-474e-adb8-9aaf51c9b64d,45905516036405
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862534365493
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862537347381
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,50237905436981
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862540624181
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862541214005
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862544326965
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862545047861
7b6fb0c0-643a-436f-b712-cc5ee4ad2b8a,49862545473845
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744081023285
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744083841333
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744083874101
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744083972405
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744084005173
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744084300085
ef07e105-6bc6-4a63-aeb2-8cf2d342c0ad,50744084365621
810e5e94-fb96-4879-90a4-decc97d92094,49795511681333
810e5e94-fb96-4879-90a4-decc97d92094,49795575873845
810e5e94-fb96-4879-90a4-decc97d92094,49795572564277
810e5e94-fb96-4879-90a4-decc97d92094,49795570565429
810e5e94-fb96-4879-90a4-decc97d92094,49795545792821
810e5e94-fb96-4879-90a4-decc97d92094,49795432579381
810e5e94-fb96-4879-90a4-decc97d92094,49795435004213
810e5e94-fb96-4879-90a4-decc97d92094,49795428483381
810e5e94-fb96-4879-90a4-decc97d92094,49795424354613
810e5e94-fb96-4879-90a4-decc97d92094,49795526328629
f101a24a-7fa0-4f0d-b095-395e4634a7fe,49708226445621
f101a24a-7fa0-4f0d-b095-395e4634a7fe,49708225560885
f101a24a-7fa0-4f0d-b095-395e4634a7fe,49708224577845
f101a24a-7fa0-4f0d-b095-395e4634a7fe,49708225200437
02e76043-8a0c-40d4-a967-f4fdce9dc260,44258414428469
6958ab90-871d-4d3e-be35-11a496e2118d,49805437501749
6958ab90-871d-4d3e-be35-11a496e2118d,49805439238453
6958ab90-871d-4d3e-be35-11a496e2118d,49805436125493
6958ab90-871d-4d3e-be35-11a496e2118d,49805434585397
6958ab90-871d-4d3e-be35-11a496e2118d,49805428687157
6958ab90-871d-4d3e-be35-11a496e2118d,49805427310901
6958ab90-871d-4d3e-be35-11a496e2118d,49805426196789
6958ab90-871d-4d3e-be35-11a496e2118d,49805424820533
23e03356-ca36-410e-b955-42c92c8d2ba0,45461890400565
23e03356-ca36-410e-b955-42c92c8d2ba0,45461901803829
23e03356-ca36-410e-b955-42c92c8d2ba0,45461889351989
23e03356-ca36-410e-b955-42c92c8d2ba0,45461904851253
23e03356-ca36-410e-b955-42c92c8d2ba0,45461886959925
23e03356-ca36-410e-b955-42c92c8d2ba0,45461899051317
23e03356-ca36-410e-b955-42c92c8d2ba0,45461875982645
23e03356-ca36-410e-b955-42c92c8d2ba0,45461875753269
23e03356-ca36-410e-b955-42c92c8d2ba0,45461885419829
23e03356-ca36-410e-b955-42c92c8d2ba0,45461871001909
23e03356-ca36-410e-b955-42c92c8d2ba0,45461868413237
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735910326581
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735905870133
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735913472309
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735905771829
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735915241781
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735904133429
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735904002357
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735903871285
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735903150389
e94a8bcd-d7d8-4337-89dc-1dd84d8e6617,49735904592181
aac3938f-2de1-4f73-945b-ad9dca027473,50740542701877
aac3938f-2de1-4f73-945b-ad9dca027473,50740542669109
aac3938f-2de1-4f73-945b-ad9dca027473,50740542734645
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758587846965
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758593286453
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758585880885
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758589550901
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758578245941
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758577492277
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758575034677
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,49758580375861
911bf133-f9d2-4929-a56d-b36f9fa79130,47444952154421
911bf133-f9d2-4929-a56d-b36f9fa79130,47444952187189
997bb63c-09a0-4ba3-8524-9aaf3b129b2e,49934496760117
997bb63c-09a0-4ba3-8524-9aaf3b129b2e,49934495056181
997bb63c-09a0-4ba3-8524-9aaf3b129b2e,49934495809845
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543832289589
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543806566709
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543809581365
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543812923701
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543816986933
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543828291893
b6eb66ea-0436-412f-a3c4-3a3933af8390,45543830028597
1b6d44bf-5e54-4df7-8586-b8ba170d3001,13975177822269
3eb57e2f-aba6-4053-9243-25e016737f13,49712453157173
3eb57e2f-aba6-4053-9243-25e016737f13,49712454009141
3eb57e2f-aba6-4053-9243-25e016737f13,50752124453173
3eb57e2f-aba6-4053-9243-25e016737f13,50752136413493
2c6f8943-46db-4cac-b03c-538975fbafa4,45422531838261
2c6f8943-46db-4cac-b03c-538975fbafa4,45422536753461
2c6f8943-46db-4cac-b03c-538975fbafa4,45422535115061
2c6f8943-46db-4cac-b03c-538975fbafa4,45422531576117
2c6f8943-46db-4cac-b03c-538975fbafa4,45422535934261
2c6f8943-46db-4cac-b03c-538975fbafa4,45422526431541
2c6f8943-46db-4cac-b03c-538975fbafa4,45422524498229
2c6f8943-46db-4cac-b03c-538975fbafa4,45422522859829
2c6f8943-46db-4cac-b03c-538975fbafa4,45422529904949
2c6f8943-46db-4cac-b03c-538975fbafa4,45422514700597
05b0f6d6-0207-4aa4-8ade-4562746d262d,45691534999861
05b0f6d6-0207-4aa4-8ade-4562746d262d,45691513307445
05b0f6d6-0207-4aa4-8ade-4562746d262d,45691369554229
05b0f6d6-0207-4aa4-8ade-4562746d262d,45691566227765
05b0f6d6-0207-4aa4-8ade-4562746d262d,45691274428725
