ibf_variety,competitor_variety
97ea8320-2b0a-4a57-aab9-2ad5ed9843d1,2157881
97ea8320-2b0a-4a57-aab9-2ad5ed9843d1,2157883
283434ed-a13f-4b42-b3d0-e51e107cfc9a,2261273
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,2157795
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,2157797
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,2157799
54f45a3d-bfad-4f03-8b52-ce0a4fb9fcbb,2161061
d63058c9-f704-4146-adad-39630ab23c0e,2161337
bd1a20cb-d4f3-469e-abc6-e31d7af52723,2177154
f36906f3-c41b-43e1-85c5-3f436428b97e,2158400
54852d98-7dc9-4027-8f64-d4a478bb47ab,2160686
5215a506-655b-44b4-872c-94917a09e573,2160692
fc8de36f-a9ee-4e0c-9c22-08e67303923f,2160968
b2f39708-7d43-46d7-a629-61acd112de34,2157897
b2f39708-7d43-46d7-a629-61acd112de34,2157899
50631ecf-8dab-45db-b587-9bf390b6e797,2261263
5ee68b19-6916-4dd3-8def-841747402a06,2157801
5ee68b19-6916-4dd3-8def-841747402a06,2157803
5ee68b19-6916-4dd3-8def-841747402a06,2157805
f6769a05-7117-4fd3-ad66-ffb01a2c5c41,2158496
d892a206-d066-4193-9b19-9f040a0009b7,2160788
9f031ec9-ae01-4d6c-bb76-733334a42020,2161213
fbfe2922-98a3-4eab-9fd9-e4156ee643b0,2212502
e0daa57d-25f0-4372-93c9-c050623a4555,2161129
c0fbd39f-e2b5-4075-8367-035a963da2e7,2161327
73fc2bd5-fd6a-4ff9-b7eb-9f754500c09d,2161225
532b7816-1d87-4eb9-a385-b9f6619c2b2f,2177256
7a57dab4-16eb-4a04-b9f1-fe28ce5d9782,2160802
906cca00-794d-4067-aeef-189eaedefe31,2160950
9c59da91-24f4-492e-baac-7640003c3e1b,2161000
4b39964a-ceb1-4b7d-bbf5-4b171495a2fc,2161149
9965d4d9-71fb-4547-bc40-2fe6577399ab,2163744
cdd9552f-4b02-48dd-90ef-f84c43236d41,2177208
f596e030-1c68-4a07-8cd1-414bcbbf7f41,2194383
8b009b21-1171-4054-bdca-1eec92cb232a,2148556
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2157789
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2157791
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2157793
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2158117
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2158123
d5cffdd4-35fc-4059-9050-7b60329cb7a6,2158133
43e0c3c4-5c54-4a8d-b025-d336c88d6822,2160896
31efd714-6264-4f7f-88d2-e792760e065d,2161227
da58247a-fc18-4fd3-ad39-3890db6a0fba,2261268
f978bc80-6452-4d4b-9e17-832d3722bd20,2160894
5ae75553-c3f8-445c-b6bb-bb374d36315f,2163746
89869e1d-0753-47d2-864d-a0bbe7daa5fc,2148541
0a54c97a-db7c-472a-9654-828d3c8e7a1b,2157765
0a54c97a-db7c-472a-9654-828d3c8e7a1b,2157767
0a54c97a-db7c-472a-9654-828d3c8e7a1b,2157769
023b9270-dbf2-42e5-bf03-d3d0b2d95d6a,2158201
93d6a187-1b51-4c57-a8e9-2cb1dbad7456,2161297
0280f441-66ab-469a-a45e-c780c8aa15de,2162067
ea3262c3-00ad-4540-b8c0-0a48287e6309,2258208
5233d093-4636-409e-bb20-d383b9d3ba20,2161295
ecaa9679-8011-44f1-863d-5bd6be5025cc,2161315
f0bf3f77-4c92-4460-ab1b-d7a0d6691510,2163712
cf4cbfb1-97f2-4976-a5c7-e7fc82642254,2177211
7ad39ced-5c06-492d-9e1e-059bd39c622f,2157917
7ad39ced-5c06-492d-9e1e-059bd39c622f,2157919
4744b51a-16ef-4c05-abf5-8ec60aaf58da,2160628
a39a1e12-c6b1-4294-9f9c-e049c4bd2f66,2163148
e571be69-18ac-41fb-ab74-d00edaadd4e0,2157725
e571be69-18ac-41fb-ab74-d00edaadd4e0,2157727
e571be69-18ac-41fb-ab74-d00edaadd4e0,2157729
33fdac47-27e0-4f3c-9ac0-9506ca92677f,2160852
c4477ff1-4235-4a4d-96e9-f7c080e444fa,2160910
997bb63c-09a0-4ba3-8524-9aaf3b129b2e,2192244
592f1447-939b-43ca-86e4-11de5cbabfff,2158492
b1e601a3-5511-4f38-8cd0-bedde5ded98b,2160638
f97a1c7a-2aca-4774-a4c5-13e31060f199,2160778
02e76043-8a0c-40d4-a967-f4fdce9dc260,2161273
21ed58a9-d52c-46ff-9bd4-83dae8c9a370,2162263
a5ab3ab4-62bc-47ad-b91e-d1d59ecc1f4e,2163732
09565d6b-b1d0-4ca1-84db-261a6d0676e2,2148545
d1f3c9a1-7b58-4fca-b75b-0400c7910585,2161047
ffcda1d9-1a65-48d9-938a-c48a7b62dc7a,2158029
ffcda1d9-1a65-48d9-938a-c48a7b62dc7a,2158031
9061a0e8-177d-40da-8e80-e0832e720198,2161083
d7c8efe6-7491-4a6b-9ba1-d769537ccfea,2162204
4b5c6979-e7a7-42b7-860b-c5b49e5314de,2158043
4b5c6979-e7a7-42b7-860b-c5b49e5314de,2158045
4b5c6979-e7a7-42b7-860b-c5b49e5314de,2158047
94982803-c4db-4dcc-8f95-82d92ae8ab32,2160624
89c0d580-8cec-47df-aac5-f6ebdbc6d58c,2161141
c567493c-758b-4937-bb2b-cc578a147f2a,2157747
c567493c-758b-4937-bb2b-cc578a147f2a,2157749
c567493c-758b-4937-bb2b-cc578a147f2a,2157751
17d1b346-a167-4252-b937-fbb16b9d0ddd,2158097
17d1b346-a167-4252-b937-fbb16b9d0ddd,2158099
36b75d67-defd-4b5e-a3df-218a67d52d21,2161271
5f81e3d4-e368-4e63-bd84-a85bcd9952ab,2192238
6c7f0385-a111-4ee9-94c2-d34d774472da,2261270
5b8a0fcd-a883-4719-9253-09b0dcb53f22,2162060
5997eb2b-3458-4090-a139-71d00deb6e4d,2163490
aa2b80ee-eb35-4e1a-9bfc-3afb90d0b012,2157783
aa2b80ee-eb35-4e1a-9bfc-3afb90d0b012,2157785
aa2b80ee-eb35-4e1a-9bfc-3afb90d0b012,2157787
e673d850-a421-4b5a-b831-af62a32b1d07,2158153
0d5d861b-b87b-4363-838e-2e8e8b37999e,2160976
51e548f1-4836-4895-a52b-ce33cc43cfb5,2161217
d0fbd457-f108-4707-a7c7-0690dd41f714,2161261
34c0978e-f927-409d-927c-ba986f844ed1,2158440
d83a7445-641f-4c88-bf9e-60eb15551bf3,2160632
dd026f1c-6922-48c1-b7c9-efabcdb1c13f,2203425
35a91371-92e8-4e3a-9dc6-1ef0689e525d,2261267
5e63b14f-307d-4c5f-9f36-ce75381f8b3d,2148551
d03cb580-06b8-4839-bb3d-187c0c70d3f3,2160662
523b4637-e3ce-4728-89f3-3c99df307450,2162056
a8aeeeb0-cbf9-43f8-823d-0f4e86c5f9b4,2236623
16488f7e-4206-4899-a4b5-1b771827db06,2157759
16488f7e-4206-4899-a4b5-1b771827db06,2157761
16488f7e-4206-4899-a4b5-1b771827db06,2157763
21b3b64e-e2f2-4f88-b1cc-f75b00ab956c,2161143
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2157973
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2157975
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2157977
09fd5eea-d4e2-4507-aec6-8795b07613c7,2160652
05b3e28a-2c0a-4064-9130-1e53d132ce61,2160748
18e1cf7f-d62d-4eb2-aa8a-986f0e6552e2,2160776
0f6112ef-bf40-4bc4-a053-f6766e388199,2161016
6472aed1-0759-4593-a049-8a9c3c4b690a,2161243
82f5490a-e106-43c3-87c1-33b0b166e171,2157909
82f5490a-e106-43c3-87c1-33b0b166e171,2157911
34dd2902-c212-4c2a-bc24-3f35da9fd640,2158428
7426de29-c91b-4b7a-9fca-bb9b4bae40c2,2160688
77698051-620e-41f0-83c6-fc7093641d9e,2160790
8ade6171-ee2e-4f05-99a6-eb41b364051a,2160978
b2fbab35-86ce-462a-89dc-467d1e19e590,2200510
3304e030-26af-41a1-b519-352a9afc8cf3,2261265
8c7a542d-6be6-4c90-8f0f-abb10507eee1,2161275
02b015ce-5e94-4e33-843a-f69c2c8e07a3,2163750
d7d0dc87-3c60-460a-91ff-d82fda6ca828,2194379
3b774be4-aa55-4170-86c8-6961197e7d19,2162045
a0486322-247f-4f00-9935-92c3a8c95365,2163752
1d461d9d-5663-4525-a0fd-ccb10ab85fc8,2161139
db1d5e71-3845-4916-805f-72129024d9ba,2200509
c4cff4dd-9e1b-4d8d-b213-9f9cd71bc4dd,2158135
c4cff4dd-9e1b-4d8d-b213-9f9cd71bc4dd,2158137
c4cff4dd-9e1b-4d8d-b213-9f9cd71bc4dd,2158139
c4cff4dd-9e1b-4d8d-b213-9f9cd71bc4dd,2158141
4baf7e06-f898-432e-b19d-33b70eb1214f,2160848
b15ec624-8d56-4f91-b58e-87d910846914,2161147
b44fef2d-cd87-42d4-a0b2-4e5f88afeebe,2200511
77f4e9a6-28f6-4da2-ab40-f2060541cef0,2160684
5660285c-5a5c-455f-b664-5d3261709922,2177197
b0a10ce7-00c7-4a4f-9596-ccde5a82849c,2157720
4b02cba0-6b6c-4bf6-935d-02048f6a2eb9,2157721
8590825f-432f-474a-b786-4e3e9e039b27,2161137
d8e7d39e-b1a0-4b21-833b-07593c79006a,2177252
c12fdaaf-a7ad-4b88-9489-f6912edf061f,2192253
c12fdaaf-a7ad-4b88-9489-f6912edf061f,2220930
fd385377-4425-4612-b2ff-ebea4f79a352,2211768
7b680ba4-0d6b-4bae-a141-dddf9b2be2bf,2160772
6522b6bd-d3bf-4e9a-86df-24dfa22b5f33,2161464
907ec021-08c3-48ca-a503-993c96d81b29,2177218
